DATE,IGC GOI,Wheat,Maize,Soyabeans,Rice,Barley
38881,128.34,142.8,115.78,115.47,117.31,131.86
38882,127.04,141.57,113.16,114.12,117.31,131.91
38883,126.99,141.46,111.59,114.62,117.8,131.71
38884,127.55,141.11,112.11,116.14,117.8,131.51
38887,126.2,141.57,110.54,113.1,117.8,130.39
38888,126.98,143.48,110.54,113.78,117.8,130.54
38889,127.88,145.3,112.11,114.12,117.8,131.2
38890,127.77,145.85,112.11,113.44,117.8,130.85
38891,127.66,146.31,111.59,113.1,117.8,130.75
38894,127.46,147.19,112.11,111.75,117.8,131.15
38895,128.56,148.63,112.64,113.27,117.8,131.51
38896,128.72,148.47,113.69,113.61,117.98,129.07
38897,129.59,149.35,114.73,114.79,117.98,128.92
38898,131.19,150.31,116.83,117.16,117.98,130.29
38901,132.55,151.4,119.97,118.51,117.84,130.65
38902,132.5,151.73,119.45,118.34,117.84,130.44
38903,131.98,152.22,117.88,117.33,117.84,130.49
38904,133.61,152.58,119.97,120.19,118.16,130.8
38905,132.49,151.19,118.4,118.84,118.16,131.36
38908,133.27,151.99,121.02,119.18,118.16,130.9
38909,134.48,153.03,124.16,120.19,118.16,131.15
38910,134.56,152.07,127.31,119.52,117.84,131.15
38911,132.62,149.11,123.64,118.17,117.84,131.15
38912,132.88,148.83,123.64,119.01,117.84,131.03
38915,131.37,148.34,121.02,116.65,117.84,130.65
38916,131.25,148.62,119.97,116.65,117.84,130.85
38917,131.03,148.25,118.93,116.14,119.54,131.56
38918,131.17,149.8,117.35,115.97,119.54,132.52
38919,130.59,149.99,115.78,114.96,119.54,132.73
38922,131.1,149.26,117.35,116.14,119.54,133.03
38923,131.01,147.8,117.88,116.65,119.54,133.69
38924,130.26,146.42,116.31,116.14,119.9,133.08
38925,130.16,146.73,116.83,115.3,119.9,134.25
38926,130.59,146.55,116.83,116.48,119.99,134.91
38929,131.47,147.64,118.4,117.33,119.99,134.7
38930,130.73,146.25,119.45,115.81,120.43,135.16
38931,131.82,146.77,121.54,117.49,120.34,135.62
38932,131.45,146.9,121.54,116.48,120.34,135.57
38933,131.97,147.43,122.07,117.16,120.34,136.28
38936,130.72,147.41,121.02,114.46,120.34,136.23
38937,130.16,146.5,120.5,113.95,120.34,136.23
38938,131.58,147,122.59,116.14,120.66,136.23
38939,131.28,147.17,122.59,115.3,120.66,135.72
38940,129.92,145.59,118.4,114.79,120.66,135.97
38943,129.7,145.03,116.83,115.3,120.66,136.23
38944,130.55,145.27,118.93,116.48,120.66,136.48
38945,130.38,144.95,119.45,115.81,121.64,137.24
38946,129.84,144.31,117.88,115.47,121.64,138
38947,129.76,144.71,117.88,114.96,121.64,138
38950,130.07,145.09,117.88,115.3,121.86,139.02
38951,129.74,144.44,117.35,115.13,121.86,138.81
38952,130.42,145.38,118.93,115.47,121.83,139.12
38953,130.8,146.57,121.02,114.62,121.53,140.94
38954,130.14,146.71,119.97,113.1,121.53,142.52
38957,130.42,148.15,119.45,112.94,121.58,143.08
38958,130.73,148.95,119.45,112.94,121.58,145.82
38959,132.16,151.27,121.02,113.95,121.62,147.54
38960,132.93,153.03,122.07,113.95,121.7,150.03
38961,132.57,153.43,121.02,112.94,122.3,150.74
38964,132.68,153.69,121.02,112.94,122.3,151.8
38965,132.8,154.03,120.5,113.27,122.2,152.21
38966,132.07,153.64,119.45,111.92,122.44,152.61
38967,132.83,154.3,121.54,112.6,122.23,152.51
38968,132.74,154.15,121.54,112.43,122.22,153.17
38971,132.5,153.55,120.5,112.43,122.5,154.14
38972,131.58,152.06,120.5,111.25,122.19,154.95
38973,131.55,151.21,120.5,111.75,122.28,155.51
38974,131.69,150.12,120.5,112.77,122.29,155.81
38975,132.39,150.23,122.07,113.61,122.3,156.62
38978,133.39,150.89,124.69,114.46,122.36,156.77
38979,133.17,152.67,124.16,112.77,122.4,157.48
38980,133.7,152.84,124.69,113.61,122.21,158.2
38981,135.34,154.38,127.31,115.47,122.21,159.16
38982,134.54,154.15,126.26,114.12,121.48,160.38
38985,134.21,153.83,126.26,113.44,121.51,160.83
38986,135.01,155.59,127.31,113.78,121.51,160.83
38987,134.73,156.31,125.21,113.44,121.17,161.09
38988,136.84,158.8,129.4,115.13,121.61,161.34
38989,136.44,158.96,128.36,114.29,121.83,162.1
38992,136.93,159.69,130.45,113.78,122.46,164.13
38993,136.37,159.47,129.4,112.94,122.21,165.15
38994,138.98,161.73,133.07,116.31,122.15,166.41
38995,139.69,161.98,131.5,118.34,122.15,168.95
38996,139.75,161.92,131.5,118.51,122.2,169.2
38999,142.72,165.55,138.83,120.19,122.09,171.74
39000,140.84,165.34,134.12,117.33,122.11,173.87
39001,143.24,169.94,138.31,117.83,122.26,175.75
39002,145.27,169.49,143.55,120.87,122.59,176.87
39003,147.92,171.6,149.84,123.06,122.69,179.76
39006,148.21,172.73,150.88,122.39,122.64,181.13
39007,149.09,170.98,152.98,124.75,122.79,183.16
39008,148.79,169.55,150.88,125.77,122.77,183.16
39009,149.17,169.87,150.88,126.27,122.81,184.68
39010,148.72,169.56,150.36,125.43,122.84,185.44
39013,150.26,170.72,152.98,127.45,122.87,185.44
39014,151.32,171.48,155.6,128.47,123.09,185.24
39015,151.49,170.72,156.12,127.96,123.25,186.81
39016,151.73,169.8,156.65,128.97,123.15,188.13
39017,152.83,170.08,159.27,130.32,123.2,189.19
39020,152.42,169.15,158.22,130.32,123.19,189.5
39021,150.77,167.66,155.07,128.47,123.18,189.45
39022,153.07,168.42,160.84,130.83,124.37,189.4
39023,154.34,168.93,166.08,131.51,124.33,189.35
39024,154.8,168.64,169.22,131.84,123.93,189.3
39027,155.14,169.26,170.27,132.01,123.71,188.99
39028,156,169.25,173.41,133.02,123.71,188.54
39029,157.32,169.95,175.51,135.05,123.48,188.08
39030,155.63,168.26,170.79,133.78,123.68,188.64
39031,154.7,167.76,169.22,132.52,123.89,187.93
39034,154.24,167.65,169.22,131.42,123.89,187.47
39035,156,168.58,175.51,132.35,123.92,190.02
39036,156.12,168.78,175.51,132.26,123.98,191.82
39037,155.03,167.55,173.41,131.17,124.02,192.34
39038,155.69,168.56,174.46,131.67,124.08,192.45
39041,156.84,168.72,176.55,133.36,124.51,193.14
39042,157.85,169.28,178.13,134.71,124.7,194.47
39043,158.29,169.68,179.17,134.71,124.71,196.95
39044,158.38,169.76,179.17,134.71,124.76,198.1
39045,159.98,171.04,181.79,136.57,124.72,199.92
39048,160.5,170.56,183.36,137.41,124.78,201.07
39049,160.43,171.04,182.32,137.24,124.68,201.76
39050,160.75,171.28,183.36,137.08,124.9,202.83
39051,161.11,173.04,184.41,136.06,124.95,203.81
39052,160.76,174.4,182.84,134.71,125.18,205
39055,157.91,173.38,177.6,130.32,125.14,203.97
39056,158.23,172.67,178.65,131.34,125.14,202.66
39057,154.6,169.65,165.03,129.65,125.14,202.5
39058,155.76,169.34,167.65,131.67,125.47,202.36
39059,154.82,168,166.08,130.83,125.57,203.01
39062,155.72,168.46,167.12,132.52,125.57,202.33
39063,155.21,167.89,167.12,131.67,125.57,201.87
39064,154.84,168.67,165.55,131,125.65,201.38
39065,155.44,169.06,166.6,131.84,125.71,201.14
39066,154.91,169.44,165.03,131,125.56,200.66
39069,153.7,168.56,163.46,129.14,125.56,200.99
39070,154.8,168.88,167.12,130.15,125.56,201.44
39071,154.29,169.04,166.08,129.14,125.56,201.61
39072,154.82,169.76,167.12,129.65,125.55,201.52
39073,156.28,170.96,169.74,131.34,125.55,201.43
39076,,,,,,
39077,157.44,171.2,171.84,133.36,125.22,201.25
39078,156.97,170.43,170.27,133.19,125.15,201.32
39079,157.44,170.34,170.79,134.21,125.14,201.57
39080,158.14,170.48,171.32,135.56,125.14,202.14
39083,158.37,169.97,171.05,135.56,125.14,202.95
39084,158.22,169.46,170.79,135.56,125.14,203.77
39085,154.94,166.22,163.98,132.52,125.49,202.84
39086,153.28,164.51,160.31,131.17,125.73,200.68
39087,153.98,163.84,162.93,132.35,125.82,199.92
39090,153.28,163.55,160.31,131.84,125.86,200.04
39091,151.56,162.62,158.22,129.31,125.86,198.24
39092,151.92,162.57,160.84,129.31,126.07,197.5
39093,154.15,163.89,167.65,131.17,126.1,197.49
39094,159.06,167.36,173.93,138.43,126.16,198.25
39097,158.95,167.5,173.93,137.92,126.16,199.35
39098,158.51,165.81,177.08,136.57,126.31,200.62
39099,160.14,166.91,179.17,138.76,126.33,200.38
39100,159.97,166.74,180.75,137.75,126.31,200.77
39101,159.33,166.16,178.65,137.24,126.4,202.01
39104,159.12,165.98,177.6,137.24,126.41,202.23
39105,160.53,167.33,179.7,138.93,126.5,202.79
39106,158.66,165.71,176.55,136.91,126.51,201.56
39107,158.73,165.86,178.13,136.4,126.57,200.65
39108,158.19,164.88,177.6,136.06,126.57,199.54
39111,157.22,163.92,174.46,135.56,126.59,199.48
39112,158.68,164.48,176.55,137.92,126.64,199.27
39113,158.71,165.36,176.55,137.41,126.79,199.25
39114,160.17,165.2,174.98,138.09,137.54,200.29
39115,160.13,165.2,177.08,140.79,126.98,199.53
39118,160.05,164.94,176.55,140.96,126.99,199.34
39119,159.58,164.21,174.98,140.96,126.98,199.13
39120,159.53,164.59,173.41,141.13,127.12,199.08
39121,160.45,165.54,176.55,141.47,127.07,199.23
39122,161.56,165.84,180.22,142.65,127.12,197.95
39125,160.94,165.7,178.65,141.97,127.07,197.08
39126,162.37,166.59,181.79,143.66,127.12,196.79
39127,161.53,165.81,179.7,142.82,127.19,197.52
39128,162.29,166.7,179.17,144.34,127.19,196.84
39129,163.9,168.56,182.84,145.52,127.52,196.57
39132,164.02,169.02,182.84,145.52,127.52,196.67
39133,164.16,169.17,181.79,146.19,127.45,196.89
39134,165.87,170.51,185.46,148.05,127.45,196.61
39135,167,172.1,188.6,148.39,127.56,197.85
39136,166.47,172.32,187.03,147.37,128.05,198.26
39139,165.77,171.91,185.46,146.53,128.17,198.21
39140,163.33,170.77,180.75,143.15,128.32,198.17
39141,164.88,171.23,185.98,144.84,128.39,196.02
39142,162.57,170.26,182.84,140.96,128.85,195.51
39143,161.52,170,180.22,139.61,128.85,195.4
39146,161.74,170.37,182.84,138.93,128.85,194.28
39147,160.95,169.7,180.75,138.26,128.89,194.67
39148,161.81,170.15,181.79,139.95,128.89,193.66
39149,161.64,170.35,180.22,139.95,129.24,193.29
39150,161.45,170.4,178.13,140.28,129.24,193.3
39153,160.99,169.54,174.98,140.96,129.29,194.03
39154,159.98,168.91,174.46,139.1,129.2,194.61
39155,159.67,168.93,173.41,138.43,129.75,194.79
39156,158.55,167.9,170.27,137.41,129.77,195.18
39157,159.16,168.8,171.32,137.75,129.79,196.09
39160,159.27,168.24,170.27,138.76,130.04,195.86
39161,159.96,169.2,172.36,139.1,129.95,194.21
39162,160.62,170.32,173.93,139.27,129.88,193.7
39163,160.69,170.96,173.41,139.27,129.8,193.59
39164,159.95,170.96,170.27,138.93,129.61,191.84
39167,158.22,170.5,165.03,137.08,129.57,192.29
39168,158.09,169.71,166.08,136.91,129.57,192.47
39169,158.89,169.81,163.98,139.61,129.56,192.35
39170,159.97,170.23,166.6,140.96,129.56,192.13
39171,157.01,168.08,159.27,138.26,129.56,190.86
39174,156.84,167.6,151.93,141.3,129.22,191.89
39175,155.09,166.88,148.79,138.76,129.22,191.47
39176,155.53,168.4,152.98,138.26,129.1,191.31
39177,157.18,169.92,160.31,138.26,129.09,191.68
39178,155.76,168.88,152.98,138.43,129.07,192.18
39181,155.68,170.61,155.07,136.23,129.07,191.92
39182,156.02,172.66,157.69,134.54,129.07,193.27
39183,155.99,173.11,154.03,135.56,129.03,193.66
39184,155.76,174.28,153.5,134.38,129,194.48
39185,157.09,176.64,157.69,134.38,128.55,196.13
39188,156.89,176.74,156.12,134.38,128.61,196.83
39189,155.63,176.92,153.5,132.18,128.61,197.86
39190,156.48,176.93,159.27,132.01,128.43,197.35
39191,158.25,178.79,162.93,133.53,128.43,198.81
39192,158.28,179.69,158.22,134.88,128.28,199.83
39195,157.63,179.4,155.6,134.54,128.28,199.95
39196,157.36,178.87,158.74,132.86,128.28,200.11
39197,159.37,180.74,162.41,134.88,128.25,201
39198,158.71,180.85,160.31,134.04,128.33,200.4
39199,158.92,180.09,160.84,134.88,128.33,200.05
39202,158.34,178.41,158.22,135.73,128.33,197.98
39203,160.03,178.33,161.89,138.26,128.82,197.95
39204,159.82,177.52,163.98,137.41,128.79,198.02
39205,160.05,176.96,167.12,137.08,128.76,197.96
39206,160.18,176.88,168.17,136.91,128.76,198.94
39209,159.15,176.79,163.98,136.06,128.67,200.2
39210,157.37,175.01,157.17,135.56,128.67,201.02
39211,157.99,175,158.22,136.74,128.7,201.46
39212,156.8,174.5,152.98,136.23,128.73,201.9
39213,159.44,175.28,159.79,139.44,128.73,202.33
39216,159.41,175.33,156.65,140.45,128.75,203.28
39217,160.71,175.62,160.31,141.8,128.75,204.7
39218,161.72,174.79,162.41,143.83,128.75,204.74
39219,161.13,173.39,161.89,143.49,128.86,204.52
39220,160.43,171.6,161.36,143.15,128.74,204.3
39223,161.83,172.39,165.55,144.34,128.72,204.52
39224,160.32,172.05,161.36,142.48,128.7,204.59
39225,161.19,173.07,161.36,143.66,128.85,205.4
39226,162.8,175.14,165.03,144.67,129.01,205.61
39227,163.73,176.72,165.03,145.85,129.01,206.06
39230,163.66,177.14,165.03,145.35,129.01,206.3
39231,161.71,176.2,161.36,142.65,129,205.91
39232,164.83,179.41,169.74,144.34,129.44,206.02
39233,165.72,180.87,172.89,144.17,129.47,206.74
39234,166.55,181.29,171.84,146.19,129.86,206.96
39237,166.28,181.13,170.79,146.02,129.85,207.58
39238,167.19,181.53,169.22,148.56,129.85,208.72
39239,166.21,180.57,166.6,147.37,130.16,209.5
39240,167.75,181.29,170.27,148.89,130.56,211.16
39241,166.73,181.53,168.7,146.87,130.56,210.51
39244,169.47,185.5,173.41,148.72,130.62,214.7
39245,169.88,187.71,171.84,148.22,130.61,223.15
39246,172.03,191.6,176.55,148.89,130.61,225.3
39247,173.4,194.2,179.7,149.06,130.55,228.29
39248,175.84,195.37,183.36,152.61,131.17,228.62
39251,176.11,194.89,181.79,154.13,131.17,230.21
39252,172.31,192.89,173.41,149.4,131.17,231.04
39253,173.73,195.29,173.41,151.43,131.17,231.61
39254,172.03,196.49,169.74,147.88,131.24,231.67
39255,168.92,195.21,162.41,144,131.32,232.33
39258,169.18,195.71,159.27,145.52,131.32,232.44
39259,170.3,199.01,159.79,145.85,131.32,232.87
39260,169.44,199.42,155.07,145.35,131.44,233.81
39261,170.03,200.8,153.5,146.53,131.47,234.26
39262,172.02,201.3,150.88,151.93,131.47,237.22
39265,173.17,201.22,152.45,153.62,132.62,239.42
39266,171.61,200.98,149.31,151.09,132.62,239.34
39267,172,201.22,150.36,151.09,132.62,241.12
39268,173.38,203.78,152.45,151.76,132.62,242.58
39269,175.28,204.98,156.65,153.62,133.13,243.56
39272,175.28,204.31,155.6,154.3,133.14,245.03
39273,177.04,204.99,158.74,156.83,133.14,245.67
39274,177.54,206.96,157.17,157,133.61,247.22
39275,179.58,208.61,159.79,159.7,134.02,247.04
39276,180.5,208.9,161.89,160.71,134.85,245.73
39279,175.47,207.22,154.55,152.44,134.82,244.94
39280,171.79,207.14,149.31,145.35,134.85,246.26
39281,174.21,209.86,150.88,148.39,134.85,248
39282,174.15,209.86,148.26,149.06,135.07,249.89
39283,173.86,210.14,146.69,148.39,135.11,254.44
39286,172,211.64,143.55,144,135.07,254.24
39287,173.69,215.27,144.6,144.84,135.1,259.39
39288,174.15,215.34,145.64,145.52,135.09,259.47
39289,176.61,217.81,152.45,146.87,135.07,262.66
39290,176.61,218.95,153.5,145.85,135.03,260.66
39293,176.88,217.4,154.03,147.37,135.03,259.86
39294,178.18,216.65,154.55,150.75,134.91,261.05
39295,178,217.42,151.41,151.09,135.51,261.21
39296,179.99,218.1,154.55,154.3,135.35,261.9
39297,181.82,219.13,156.12,157.33,135.14,264.37
39300,181.87,220.69,156.65,155.98,135.13,266.59
39301,183.87,221.99,161.36,158.01,135.12,267.8
39302,186.58,224.8,165.55,160.88,135.1,269.43
39303,186.66,224.85,161.89,162.4,135.03,271.12
39304,186.34,225,162.41,161.22,134.86,272.33
39307,187.36,225.16,163.46,163.24,134.86,272.7
39308,186.88,227.1,163.98,160.37,134.86,276.13
39309,186.03,225.57,165.55,158.85,134.86,277.25
39310,183.72,225.28,165.55,153.45,134.84,276.91
39311,185.43,225.26,168.7,156.32,134.84,278.34
39314,185.96,226.21,169.74,156.32,134.9,280.86
39315,187.25,228.48,171.84,157,134.88,281.58
39316,190.31,232.09,176.03,160.2,134.85,283.03
39317,191.76,234.46,173.93,162.4,134.69,291.08
39318,192.69,236.02,172.36,164.09,134.94,292.54
39321,193.61,237.71,170.27,166.11,134.64,293.26
39322,193.79,239.76,165.55,166.79,134.63,296.52
39323,194.83,242.78,163.98,167.46,134.67,299.38
39324,196.79,247.14,163.46,169.32,134.67,302.31
39325,197.21,248.83,163.98,168.64,134.66,305.97
39328,198.19,251.14,163.98,168.64,134.72,315.72
39329,203.02,258.17,169.74,172.86,134.73,322.57
39330,204.72,264.75,168.17,171.85,134.87,333.14
39331,203.57,265.82,166.08,169.49,134.88,328.09
39332,206.43,270.44,169.22,172.19,134.84,326.48
39335,208.74,273.64,169.22,174.38,134.82,340.16
39336,210.76,278.27,167.65,176.41,134.82,342.87
39337,213.19,275.51,177.6,179.28,135.03,347.29
39338,212.14,274.26,172.36,179.95,135.03,343.13
39339,213.81,275.51,174.46,182.49,135.06,341.49
39342,216.84,279.94,177.6,185.19,135.04,345.91
39343,217.2,279.85,178.13,185.53,135.03,350.09
39344,217.43,277.21,180.22,186.71,134.85,353.02
39345,220.1,278.28,184.41,190.59,134.77,356.19
39346,221.01,281.73,187.56,189.07,134.79,357.55
39349,221.89,285.35,186.51,189.07,134.9,360.12
39350,222.51,287.72,186.51,188.73,134.9,365.15
39351,226.37,296.48,186.51,192.28,134.92,364.78
39352,229.51,300.18,191.22,195.49,134.88,367.21
39353,228.64,303.97,185.98,192.78,134.9,368.87
39356,229.06,305.78,184.94,192.78,135.85,369.59
39357,222.9,301.46,177.6,183.84,135.85,365.56
39358,223.89,302.65,176.03,185.53,135.94,363.04
39359,223.52,300.29,174.98,186.71,135.92,362.62
39360,221.92,298.36,174.98,184.17,135.92,361.15
39363,219.35,294.29,172.89,182.15,135.91,351.59
39364,220.42,291.01,174.46,186.88,135.92,345.68
39365,222.45,291.97,176.03,189.91,136.86,348.13
39366,224,296.21,174.46,191.6,136.96,347.06
39367,223.56,293.56,177.08,191.43,136.97,343.84
39370,224.09,290.56,180.75,193.29,137.14,342.12
39371,222.59,288.97,180.22,191.77,137.21,332.01
39372,222.32,287.94,181.27,191.27,137.9,332.92
39373,224.34,288.68,184.41,194.3,138.04,334.88
39374,225.11,292.35,185.46,192.62,139.68,336.34
39377,224.69,293.95,183.89,191.43,139.67,334.52
39378,223.74,289.6,182.32,192.45,139.71,336.97
39379,221.37,283.69,181.27,191.27,140.02,334.06
39380,222.87,282.54,185.46,194.3,140.14,330.84
39381,223.23,282.09,188.6,194.3,140.14,330.76
39384,225.98,286.42,189.65,197.68,141.06,329.24
39385,223.79,284.16,186.51,194.98,141.09,329.26
39386,225.23,282.61,188.6,198.19,141.36,328.94
39387,222.34,278.91,185.46,194.64,142.52,325.41
39388,224.01,279.16,189.65,196.5,143.76,325.37
39391,224.94,280.45,189.65,197.85,144.41,323.85
39392,227.89,282.61,193.84,201.9,144.4,325.31
39393,226.88,281.51,192.8,200.89,144.27,327.49
39394,226.61,278.13,194.89,201.73,144.3,325.59
39395,227.26,276.93,193.84,204.6,144.82,323.13
39398,225.76,276.33,191.75,202.74,145.14,315.91
39399,225.63,274.96,189.65,204.43,145.18,313.21
39400,228.13,275.76,193.84,208.48,145.94,311.85
39401,229.1,277.51,190.7,211.02,146,311.65
39402,228.73,275.42,192.8,210.68,146.05,312.24
39405,227.17,279.16,178.65,209.67,146.18,312.83
39406,229.89,283.21,180.75,212.54,146.22,316.23
39407,230.95,289.8,180.75,210.85,146.29,313.74
39408,230.91,291.01,180.75,209.67,146.92,314.15
39409,233.96,295.16,183.36,212.7,148.54,315.25
39412,234.15,295.32,182.32,213.21,149.05,316.47
39413,234.3,298.95,180.75,211.52,149.29,318.35
39414,236.68,303.66,182.84,212.87,150.01,321.46
39415,237.57,307.33,181.27,213.04,149.94,324
39416,237.46,309.48,181.79,211.19,149.88,323.35
39419,236.57,304.45,182.32,211.19,152,326.04
39420,239.5,308.42,186.51,213.55,152.95,328.61
39421,239.78,308.97,186.51,214.05,153.02,326.34
39422,241.04,312.34,188.6,214.05,152.97,327.13
39423,244.15,316.63,190.7,217.77,153.22,329.04
39426,245.52,319.96,190.7,218.28,153.24,333.81
39427,246.94,320.47,193.32,220.3,153.26,333.77
39428,250.48,325.56,196.99,224.01,153.56,333.3
39429,251.25,329.35,198.03,223,154.07,330.25
39430,253.64,334.24,199.61,225.03,154.21,328.92
39433,253.24,332.31,200.13,225.03,154.28,329.79
39434,251.96,332,197.51,223.17,154.29,328.86
39435,253.68,335.22,198.56,224.86,154.74,327.68
39436,253.26,332.09,200.13,225.37,154.7,326.64
39437,254.17,330.08,202.23,228.07,154.87,325.96
39440,253.86,328.25,202.23,228.4,154.91,326.07
39441,,,,,,
39442,257.51,327.11,206.42,236,154.92,327.82
39443,256.53,324.06,207.46,234.82,155.46,329.11
39444,254.78,320.31,205.37,233.64,155.5,330.12
39447,254.84,321.69,207.46,231.95,155.73,329.46
39448,258.26,324.23,209.04,235.07,156.73,328.66
39449,260.63,326.92,210.61,238.2,157.26,327.86
39450,262.53,331.18,212.7,238.79,157.66,331.31
39451,261.98,330.24,212.18,237.52,158.98,334.57
39454,259.89,326.08,212.7,234.73,159.31,335.71
39455,262.94,329.45,217.94,238.03,159.33,333.22
39456,261.83,327.45,216.89,237.01,159.62,331.45
39457,261.32,327.13,215.32,236.51,159.99,330.47
39458,266.08,330.81,221.09,243.09,160.22,331.98
39461,267.42,333.76,227.9,241.57,160.18,333.52
39462,268.74,340.07,227.37,241.06,160.24,330.11
39463,265.21,343.02,225.28,231.11,161.24,324.27
39464,266.15,346.76,224.75,231.11,161.28,323.67
39465,267.11,352.54,223.18,230.26,161.76,321.25
39468,267.66,353.67,223.71,230.94,161.85,318.02
39469,266.01,353.42,220.04,227.9,162.96,322.57
39470,260.95,351.6,213.23,219.79,163.81,316.77
39471,266.42,354.03,222.13,227.73,164.01,319.14
39472,269.2,359.21,225.28,229.92,164.09,318.22
39475,271.48,362.87,227.37,231.95,164.59,319.12
39476,272.49,363.89,226.32,234.14,165.12,315.69
39477,272.79,362.78,224.75,235.66,166.61,313.16
39478,274.05,366.25,225.28,235.49,168.93,312.12
39479,276.41,368.42,224.75,237.86,175.01,312.32
39482,283.42,383.22,226.85,244.1,177.3,304.85
39483,282.56,381.21,226.32,243.6,177.92,300.39
39484,284.27,390.4,222.66,242.75,177.7,303.04
39485,288.52,402.3,222.66,245.29,177.92,302.26
39486,296.66,426.52,225.8,246.97,179.69,306.97
39489,294.01,422.99,223.18,243.77,179.69,307.9
39490,292.56,421.31,221.09,242.25,179.78,306.72
39491,293.62,423.35,218.99,243.6,180.76,306.34
39492,300.06,431.42,225.28,250.86,181.86,307.58
39493,301.12,432.29,226.32,252.04,182.51,309.24
39496,301.28,433.31,225.8,251.7,182.64,310.36
